"Basic","Hidden","Candidates","Xwing","Solved","Start_overs","Elapsed_time","Max_count","Difficulty_Level","Board"
11,10,1,0,81,6,51.75956964492798,250,2,"[[0| 7| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 3| 0| 1| 0| 0]| [0| 0| 0| 0| 0| 6| 2| 3| 0]| [0| 6| 8| 0| 0| 0| 0| 1| 2]| [1| 0| 0| 2| 7| 0| 0| 5| 0]| [7| 0| 0| 0| 4| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 9| 0| 8]| [0| 0| 6| 5| 0| 0| 0| 0| 0]| [8| 0| 4| 1| 0| 0| 5| 6| 0]]"
16,8,1,0,81,37,1083.1566305160522,250,2,"[[0| 3| 0| 0| 4| 0| 5| 0| 0]| [0| 4| 1| 2| 7| 0| 3| 6| 0]| [0| 0| 0| 0| 0| 0| 2| 4| 0]| [9| 0| 4| 7| 0| 2| 0| 0| 8]| [8| 0| 3| 6| 0| 4| 9| 0| 5]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 9| 0| 6| 0| 0| 0]| [0| 0| 8| 0| 0| 0| 6| 0| 0]| [4| 0| 0| 0| 0| 0| 0| 0| 0]]"
12,11,3,0,81,4,17.144981384277344,250,2,"[[4| 0| 0| 5| 0| 0| 0| 7| 2]| [0| 0| 0| 8| 0| 2| 0| 4| 9]| [0| 0| 2| 0| 0| 0| 8| 0| 0]| [9| 0| 1| 0| 0| 5| 0| 0| 0]| [0| 0| 8| 6| 0| 0| 0| 0| 4]| [5| 0| 4| 9| 0| 0| 0| 0| 0]| [0| 0| 0| 4| 6| 0| 3| 0| 8]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [2| 7| 0| 0| 0| 0| 0| 0| 0]]"
13,11,3,0,81,4,18.50575089454651,250,2,"[[0| 3| 8| 0| 0| 0| 0| 0| 6]| [0| 0| 0| 3| 1| 0| 0| 0| 0]| [1| 0| 0| 0| 0| 4| 0| 0| 7]| [0| 0| 0| 0| 5| 0| 0| 0| 0]| [0| 0| 5| 7| 0| 6| 1| 0| 8]| [6| 4| 3| 0| 0| 0| 0| 0| 2]| [7| 0| 0| 0| 0| 2| 0| 8| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 6| 8| 0| 2| 0| 9]]"
15,2,0,5,81,6,27.831929922103882,250,2,"[[8| 0| 1| 6| 7| 0| 2| 0| 0]| [0| 7| 0| 0| 1| 0| 0| 0| 3]| [0| 0| 9| 5| 0| 0| 0| 1| 0]| [2| 0| 0| 1| 0| 6| 0| 0| 0]| [0| 0| 7| 0| 9| 0| 0| 0| 0]| [9| 0| 0| 0| 0| 0| 0| 4| 5]| [0| 0| 4| 0| 0| 7| 0| 2| 0]| [0| 0| 0| 2| 0| 1| 0| 0| 0]| [5| 0| 0| 0| 3| 0| 0| 0| 6]]"
18,1,0,4,81,10,46.27809262275696,250,2,"[[0| 3| 0| 0| 0| 6| 0| 0| 0]| [2| 0| 5| 0| 7| 0| 0| 3| 0]| [0| 0| 0| 4| 3| 0| 0| 0| 1]| [1| 0| 6| 0| 0| 0| 3| 0| 7]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 6| 0| 3| 1| 0| 0]| [4| 5| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 7| 0| 9| 0| 0| 8| 0]| [0| 0| 2| 0| 6| 0| 9| 5| 0]]"
12,8,0,2,81,1,6.974339723587036,250,2,"[[0| 0| 6| 4| 0| 0| 0| 0| 8]| [7| 0| 0| 0| 3| 0| 0| 0| 0]| [0| 9| 8| 0| 0| 0| 0| 0| 7]| [0| 0| 5| 0| 0| 0| 0| 9| 0]| [9| 0| 4| 0| 0| 6| 5| 0| 0]| [0| 0| 0| 0| 0| 1| 7| 8| 0]| [0| 8| 2| 0| 0| 0| 0| 0| 0]| [5| 0| 0| 2| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 6| 0| 1| 0| 0]]"
13,0,2,3,81,7,38.39819931983948,250,2,"[[0| 0| 0| 7| 5| 0| 0| 3| 0]| [0| 7| 0| 0| 0| 0| 0| 0| 8]| [8| 1| 0| 3| 0| 0| 0| 7| 0]| [9| 0| 8| 2| 0| 1| 7| 5| 0]| [0| 0| 4| 0| 0| 3| 9| 0| 0]| [1| 0| 0| 9| 8| 0| 2| 0| 6]| [0| 0| 0| 0| 3| 6| 0| 0| 4]| [3| 0| 0| 5| 0| 0| 0| 0| 0]| [6| 0| 0| 8| 9| 7| 3| 1| 0]]"
15,0,0,3,81,2,7.502002239227295,250,2,"[[0| 1| 0| 7| 0| 0| 4| 0| 0]| [0| 0| 3| 0| 0| 0| 0| 0| 0]| [0| 4| 0| 0| 3| 0| 0| 0| 2]| [0| 2| 0| 0| 0| 0| 0| 0| 4]| [9| 5| 0| 6| 0| 0| 7| 0| 0]| [0| 0| 0| 0| 5| 2| 9| 6| 8]| [0| 3| 8| 0| 7| 0| 0| 0| 0]| [0| 0| 5| 0| 0| 0| 3| 0| 0]| [1| 9| 0| 4| 0| 0| 0| 5| 0]]"
11,10,2,0,81,23,96.04115891456604,250,2,"[[9| 8| 0| 0| 0| 0| 0| 3| 5]| [0| 0| 0| 1| 8| 0| 2| 0| 0]| [0| 0| 0| 0| 9| 0| 0| 8| 6]| [1| 4| 0| 2| 0| 0| 0| 0| 8]| [6| 0| 7| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 6| 0| 5| 0| 7]| [7| 9| 0| 0| 0| 6| 3| 0| 0]| [0| 0| 1| 0| 0| 0| 9| 0| 2]| [0| 0| 0| 0| 0| 0| 0| 0| 0]]"
11,15,3,0,81,0,1.7512671947479248,250,2,"[[5| 9| 0| 3| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 1| 0| 0]| [0| 0| 0| 0| 0| 7| 2| 0| 6]| [4| 0| 0| 2| 0| 0| 0| 0| 5]| [0| 1| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 7| 0| 9| 0| 0]| [0| 6| 0| 0| 0| 4| 0| 3| 0]| [0| 8| 3| 9| 0| 5| 7| 0| 1]| [0| 0| 0| 8| 0| 0| 6| 0| 0]]"
21,9,2,0,81,3,12.802759647369385,250,2,"[[0| 9| 0| 0| 3| 0| 0| 0| 0]| [0| 0| 2| 0| 8| 0| 0| 0| 5]| [6| 3| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 4| 0| 0| 0| 0| 0| 3]| [0| 0| 9| 1| 0| 3| 7| 0| 0]| [0| 0| 0| 4| 2| 0| 0| 6| 0]| [0| 0| 0| 0| 7| 1| 3| 0| 0]| [0| 0| 7| 2| 0| 0| 0| 1| 0]| [0| 2| 6| 0| 0| 0| 5| 0| 8]]"
19,9,1,3,81,14,58.804970502853394,250,2,"[[0| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 1| 0| 0| 0| 0| 0| 7]| [5| 0| 0| 0| 9| 4| 0| 0| 0]| [9| 0| 0| 0| 8| 1| 4| 0| 0]| [4| 0| 0| 0| 6| 0| 0| 0| 0]| [0| 8| 0| 0| 3| 0| 0| 0| 0]| [0| 0| 0| 2| 0| 0| 0| 9| 6]| [0| 1| 0| 0| 0| 0| 0| 0| 0]| [6| 9| 5| 0| 0| 0| 0| 7| 3]]"
17,0,0,3,81,33,136.988516330719,250,2,"[[0| 0| 0| 0| 2| 0| 8| 9| 7]| [0| 0| 6| 0| 4| 0| 2| 1| 0]| [0| 0| 2| 0| 0| 0| 0| 0| 0]| [0| 0| 7| 4| 0| 0| 0| 0| 5]| [0| 0| 0| 0| 8| 3| 0| 0| 0]| [0| 4| 0| 0| 0| 6| 0| 0| 0]| [2| 7| 0| 0| 0| 0| 4| 0| 0]| [1| 0| 0| 0| 0| 5| 9| 6| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 8]]"
14,12,3,0,81,38,155.55333876609802,250,2,"[[4| 0| 0| 0| 0| 0| 0| 1| 0]| [0| 0| 0| 8| 0| 0| 7| 0| 0]| [7| 5| 9| 2| 6| 0| 0| 0| 0]| [0| 2| 4| 0| 0| 5| 0| 0| 3]| [0| 9| 0| 7| 0| 0| 0| 0| 6]| [0| 0| 1| 0| 0| 0| 5| 9| 8]| [0| 0| 0| 0| 5| 0| 0| 2| 1]| [0| 0| 0| 0| 0| 0| 8| 0| 7]| [1| 0| 7| 0| 0| 0| 0| 0| 5]]"
16,15,3,0,81,27,134.21047949790955,250,2,"[[4| 6| 0| 0| 0| 0| 0| 0| 0]| [0| 1| 0| 0| 4| 0| 0| 0| 8]| [0| 0| 8| 0| 5| 0| 0| 0| 0]| [7| 0| 0| 0| 1| 0| 0| 0| 5]| [0| 0| 0| 0| 6| 3| 1| 8| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 9]| [0| 8| 0| 0| 2| 6| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 3| 0]| [0| 7| 0| 4| 0| 0| 6| 0| 1]]"
13,3,1,4,81,8,33.21404695510864,250,2,"[[0| 0| 0| 0| 8| 0| 0| 0| 4]| [0| 1| 6| 0| 0| 4| 0| 3| 0]| [7| 5| 0| 0| 0| 0| 8| 2| 0]| [0| 7| 0| 0| 0| 0| 0| 0| 9]| [0| 8| 0| 0| 9| 0| 1| 0| 0]| [0| 0| 0| 0| 2| 6| 0| 0| 0]| [0| 0| 0| 9| 3| 1| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 2| 0| 0| 5| 0| 0| 1]]"
27,2,3,2,81,1,5.209231853485107,250,2,"[[0| 0| 2| 4| 1| 0| 5| 0| 0]| [0| 0| 0| 0| 0| 8| 0| 9| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 3]| [3| 0| 9| 1| 0| 0| 7| 0| 0]| [0| 0| 0| 0| 0| 3| 0| 5| 1]| [0| 0| 0| 5| 0| 0| 0| 0| 4]| [0| 0| 8| 7| 0| 0| 1| 0| 0]| [0| 7| 0| 0| 0| 0| 6| 3| 0]| [6| 0| 0| 0| 2| 0| 0| 0| 0]]"
18,0,2,2,81,14,60.034377574920654,250,2,"[[0| 0| 0| 0| 2| 7| 0| 1| 0]| [0| 0| 2| 0| 0| 0| 0| 0| 5]| [3| 0| 5| 0| 8| 1| 0| 0| 7]| [0| 7| 8| 6| 0| 2| 0| 0| 0]| [2| 0| 0| 0| 0| 0| 0| 7| 0]| [0| 0| 0| 0| 7| 0| 5| 8| 0]| [4| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 3| 0| 0| 0| 4| 0| 0| 0]| [0| 0| 0| 0| 5| 0| 1| 9| 0]]"
15,0,0,2,81,2,8.851261138916016,250,2,"[[9| 0| 0| 0| 7| 3| 2| 1| 0]| [3| 7| 0| 0| 0| 0| 0| 0| 9]| [0| 0| 0| 0| 0| 0| 0| 0| 4]| [0| 0| 3| 0| 0| 8| 0| 0| 0]| [0| 6| 7| 2| 0| 0| 0| 0| 0]| [0| 0| 0| 7| 0| 9| 1| 0| 2]| [8| 3| 0| 0| 0| 7| 0| 0| 5]| [0| 0| 0| 0| 0| 0| 9| 0| 6]| [0| 0| 0| 5| 0| 0| 7| 0| 0]]"
15,0,2,1,81,12,57.189218044281006,250,2,"[[0| 0| 9| 0| 2| 0| 0| 0| 0]| [0| 0| 0| 8| 0| 0| 0| 4| 0]| [3| 0| 6| 0| 0| 0| 8| 0| 5]| [0| 0| 2| 0| 1| 8| 0| 9| 4]| [6| 0| 0| 7| 0| 0| 2| 0| 0]| [4| 0| 3| 0| 6| 9| 0| 0| 7]| [2| 0| 0| 1| 9| 0| 0| 0| 0]| [0| 0| 0| 0| 8| 7| 5| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 1| 8]]"
18,8,2,0,81,24,111.71424674987793,250,2,"[[0| 0| 0| 0| 9| 8| 2| 3| 0]| [0| 5| 8| 2| 0| 0| 4| 0| 0]| [0| 0| 0| 0| 0| 0| 9| 5| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 4| 0| 0| 0| 1| 0| 8| 0]| [8| 2| 6| 0| 0| 0| 3| 0| 9]| [0| 0| 4| 8| 0| 2| 0| 0| 0]| [0| 0| 3| 1| 0| 0| 8| 4| 7]| [0| 0| 0| 0| 7| 0| 0| 0| 0]]"
12,7,3,1,81,3,15.636252403259277,250,2,"[[8| 0| 0| 0| 0| 0| 5| 0| 0]| [0| 0| 0| 3| 0| 4| 9| 2| 0]| [4| 2| 7| 0| 0| 0| 0| 0| 1]| [6| 0| 2| 0| 0| 0| 7| 1| 0]| [0| 5| 0| 8| 0| 0| 0| 0| 0]| [0| 3| 0| 6| 0| 1| 0| 0| 0]| [0| 0| 0| 0| 5| 0| 3| 7| 0]| [0| 6| 0| 0| 3| 0| 2| 0| 0]| [0| 0| 0| 0| 0| 0| 1| 9| 0]]"
10,0,3,2,81,19,78.38546061515808,250,2,"[[0| 0| 0| 5| 8| 0| 1| 0| 0]| [0| 0| 0| 0| 0| 1| 0| 0| 7]| [1| 8| 0| 3| 0| 4| 0| 0| 0]| [0| 5| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 8| 0| 3| 9| 0| 0]| [7| 0| 0| 0| 2| 0| 6| 0| 0]| [0| 7| 0| 0| 0| 0| 0| 0| 0]| [3| 0| 1| 0| 9| 0| 0| 0| 0]| [0| 0| 6| 0| 0| 8| 2| 9| 0]]"
11,8,1,0,81,4,13.993417024612427,250,2,"[[0| 9| 3| 8| 2| 4| 0| 0| 0]| [0| 0| 4| 0| 1| 0| 0| 0| 9]| [0| 0| 7| 0| 0| 6| 0| 0| 0]| [0| 6| 5| 9| 0| 0| 0| 4| 0]| [9| 0| 1| 0| 0| 3| 7| 0| 0]| [3| 0| 8| 0| 0| 0| 0| 0| 5]| [1| 0| 0| 0| 0| 0| 4| 0| 6]| [4| 0| 2| 0| 0| 0| 3| 0| 1]| [0| 3| 0| 1| 4| 0| 2| 0| 0]]"
